order_id,product_category,sub_category,brand,product_price,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,customer_support_calls,chat_interactions,returned
ORD102237,Home,Decor,Brand_11,848.71,26.6,4.9,51.0,0,1,0.061,0.138,0.162,0.026,4.3,0.064,Seller Fulfilled,Credit Card,4,1074.6,1,0,13,0,1,0
ORD102238,Beauty,Haircare,Brand_3,801.64,25.3,3.7,49.0,1,1,0.029,0.13,0.09,0.123,3.6,0.05,Seller Fulfilled,Debit Card,4,1325.0,0,0,21,0,0,0
ORD102239,Sports,Fitness,Brand_5,174.17,29.9,3.3,94.0,0,0,0.075,0.058,0.01,0.087,4.5,0.035,Marketplace Fulfilled,COD,1,1032.9,0,0,7,0,0,0
ORD102240,Home,Furniture,Brand_23,744.16,28.9,2.9,66.0,1,1,0.238,0.001,0.262,0.014,3.6,0.111,Seller Fulfilled,Credit Card,4,249.2,0,0,12,0,0,1
ORD102241,Home,Kitchen,Brand_11,233.09,48.1,3.4,42.0,0,1,0.167,0.1,0.212,0.019,4.4,0.126,Marketplace Fulfilled,Credit Card,2,1176.2,1,1,15,0,0,1
ORD102242,Beauty,Haircare,Brand_5,210.8,44.9,3.0,84.0,0,0,0.032,0.15,0.01,0.054,4.2,0.166,Marketplace Fulfilled,COD,4,146.5,0,0,12,0,1,0
ORD102243,Sports,Team Sports,Brand_25,781.73,51.1,4.7,89.0,1,1,0.092,0.101,0.133,0.072,4.2,0.08,Marketplace Fulfilled,Debit Card,1,55.1,0,0,21,0,0,0
ORD102244,Sports,Outdoor,Brand_20,416.75,13.9,3.6,85.0,1,1,0.106,0.115,0.098,0.024,3.7,0.184,Seller Fulfilled,Debit Card,2,347.7,0,0,9,0,0,0
ORD102245,Fashion,Women,Brand_4,841.89,49.7,3.4,49.0,0,0,0.264,0.149,0.199,0.029,4.2,0.113,Marketplace Fulfilled,Debit Card,4,1337.9,0,0,13,0,0,0
ORD102246,Home,Furniture,Brand_22,848.58,19.8,4.2,61.0,0,0,0.007,0.032,0.074,0.11,3.9,0.209,Seller Fulfilled,UPI,5,290.2,0,0,16,0,1,0
ORD102247,Fashion,Footwear,Brand_20,166.47,0.0,5.0,52.0,0,0,0.149,0.094,0.143,0.061,3.8,0.105,Marketplace Fulfilled,Credit Card,3,847.7,0,0,8,0,0,0
ORD102248,Sports,Fitness,Brand_30,1172.1,42.9,3.6,94.0,0,0,0.099,0.188,0.146,0.032,4.0,0.097,Marketplace Fulfilled,UPI,5,724.5,0,0,12,0,0,0
ORD102249,Home,Kitchen,Brand_30,777.84,0.8,3.2,67.0,0,0,0.258,0.092,0.214,0.037,4.3,0.2,Seller Fulfilled,COD,5,856.8,1,0,14,1,0,1
ORD102250,Electronics,Laptops,Brand_30,354.97,6.6,3.6,49.0,0,1,0.206,0.128,0.204,0.041,4.5,0.046,Seller Fulfilled,Debit Card,3,87.7,0,0,20,0,2,0
ORD102251,Fashion,Accessories,Brand_27,532.57,2.8,2.7,72.0,0,0,0.142,0.091,0.121,0.068,3.3,0.148,Marketplace Fulfilled,COD,2,859.9,1,0,2,0,0,0
ORD102252,Electronics,Laptops,Brand_24,1202.58,40.6,4.2,68.0,1,0,0.169,0.104,0.183,0.086,3.4,0.135,Seller Fulfilled,Debit Card,3,1103.1,0,1,13,1,3,1
ORD102253,Beauty,Haircare,Brand_21,451.4,13.9,4.3,53.0,0,1,0.174,0.12,0.124,0.009,5.0,0.124,Marketplace Fulfilled,UPI,4,476.0,1,1,15,0,0,0
ORD102254,Fashion,Kids,Brand_17,4038.92,54.2,3.6,37.0,1,1,0.109,0.055,0.16,0.022,3.5,0.074,Seller Fulfilled,COD,5,979.2,0,1,7,1,0,1
ORD102255,Fashion,Kids,Brand_24,2302.21,23.9,3.2,98.0,0,0,0.173,0.196,0.137,0.004,4.5,0.084,Marketplace Fulfilled,COD,5,982.3,0,0,14,0,1,0
ORD102256,Books,Non-Fiction,Brand_29,668.55,22.5,5.0,53.0,0,0,0.249,0.158,0.185,0.028,4.3,0.111,Marketplace Fulfilled,Credit Card,5,252.8,0,0,7,0,0,0
ORD102257,Beauty,Makeup,Brand_4,490.2,34.5,3.1,46.0,0,1,0.208,0.186,0.156,0.02,4.1,0.163,Seller Fulfilled,COD,4,1244.9,0,0,8,0,1,1
ORD102258,Fashion,Footwear,Brand_5,509.69,51.9,3.4,90.0,1,1,0.076,0.113,0.021,0.025,4.1,0.143,Marketplace Fulfilled,Debit Card,1,986.7,1,0,10,1,0,0
ORD102259,Electronics,Mobiles,Brand_15,350.52,46.7,3.9,65.0,0,0,0.13,0.038,0.152,0.093,4.1,0.001,Marketplace Fulfilled,COD,5,619.5,0,0,12,0,0,0
ORD102260,Toys,Educational,Brand_9,673.64,13.8,4.5,92.0,0,1,0.209,0.098,0.194,0.081,3.5,0.155,Marketplace Fulfilled,Credit Card,4,264.6,1,1,15,0,0,0
ORD102261,Beauty,Skincare,Brand_16,1117.44,51.2,3.8,62.0,0,1,0.093,0.144,0.01,0.04,4.5,0.127,Seller Fulfilled,COD,2,419.9,0,0,15,0,0,0
ORD102262,Home,Kitchen,Brand_10,178.66,34.0,3.9,76.0,1,0,0.115,0.158,0.063,0.027,4.4,0.199,Marketplace Fulfilled,COD,3,223.2,1,0,13,0,0,1
ORD102263,Electronics,Mobiles,Brand_24,1073.31,66.2,4.3,56.0,0,1,0.139,0.117,0.098,0.075,4.1,0.075,Seller Fulfilled,COD,4,523.4,0,0,12,0,0,0
ORD102264,Electronics,Laptops,Brand_27,1394.37,34.6,5.0,56.0,0,1,0.191,0.059,0.173,0.017,4.5,0.111,Seller Fulfilled,Debit Card,1,1352.2,0,0,17,1,1,0
ORD102265,Fashion,Accessories,Brand_9,1007.23,19.2,3.5,56.0,1,1,0.063,0.17,0.122,0.1,4.0,0.075,Marketplace Fulfilled,UPI,5,1030.6,0,0,14,0,0,0
ORD102266,Beauty,Skincare,Brand_24,535.42,51.0,3.6,40.0,0,1,0.021,0.112,0.105,0.031,4.3,0.184,Seller Fulfilled,Debit Card,2,187.3,0,0,9,0,0,0
ORD102267,Fashion,Men,Brand_4,970.26,2.0,3.8,57.0,0,1,0.184,0.101,0.145,0.034,3.7,0.149,Marketplace Fulfilled,Credit Card,1,419.2,0,0,12,0,0,0
ORD102268,Fashion,Men,Brand_24,1937.89,48.6,4.3,52.0,0,0,0.089,0.128,0.106,0.036,4.1,0.063,Marketplace Fulfilled,COD,1,1393.8,1,0,5,1,0,1
ORD102269,Beauty,Skincare,Brand_21,571.13,36.4,5.0,47.0,0,1,0.176,0.135,0.14,0.174,4.5,0.216,Marketplace Fulfilled,COD,3,761.2,0,0,13,0,0,0
ORD102270,Books,Fiction,Brand_22,614.77,11.8,3.8,84.0,0,0,0.083,0.115,0.094,0.015,4.2,0.059,Marketplace Fulfilled,Credit Card,3,229.3,0,0,15,0,2,0
ORD102271,Beauty,Haircare,Brand_15,4102.25,1.6,4.3,64.0,0,0,0.147,0.161,0.158,0.023,4.4,0.108,Seller Fulfilled,COD,2,943.4,0,0,8,0,0,0
ORD102272,Electronics,Audio,Brand_4,793.55,3.1,2.5,65.0,0,0,0.134,0.161,0.175,0.011,4.2,0.235,Marketplace Fulfilled,COD,5,921.9,0,0,17,0,1,1
ORD102273,Electronics,Mobiles,Brand_26,243.09,5.5,3.9,74.0,0,0,0.027,0.151,0.084,0.032,4.3,0.106,Marketplace Fulfilled,UPI,3,958.0,0,0,11,0,0,0
ORD102274,Electronics,Laptops,Brand_4,1320.38,32.7,3.9,92.0,1,0,0.265,0.09,0.167,0.056,3.6,0.101,Marketplace Fulfilled,COD,3,483.2,0,0,22,0,0,1
ORD102275,Electronics,Mobiles,Brand_15,864.15,47.4,4.6,44.0,0,1,0.138,0.089,0.148,0.012,4.2,0.111,Seller Fulfilled,Credit Card,5,80.4,0,0,7,0,1,0
ORD102276,Home,Furniture,Brand_6,333.66,9.0,3.6,56.0,0,0,0.057,0.109,0.049,0.048,3.9,0.07,Marketplace Fulfilled,Credit Card,2,18.5,0,1,9,1,0,0
ORD102277,Electronics,Laptops,Brand_26,222.84,10.7,3.1,86.0,0,0,0.172,0.155,0.113,0.068,4.1,0.158,Marketplace Fulfilled,UPI,2,1164.7,1,0,14,0,0,0
ORD102278,Home,Kitchen,Brand_18,13189.24,54.5,4.1,68.0,0,0,0.098,0.064,0.042,0.042,4.0,0.084,Seller Fulfilled,Credit Card,1,1205.4,1,1,13,0,1,0
ORD102279,Books,Fiction,Brand_16,570.16,15.3,2.9,67.0,0,1,0.012,0.136,0.03,0.081,3.7,0.071,Seller Fulfilled,UPI,1,1209.0,0,0,11,0,0,0
ORD102280,Toys,Outdoor Play,Brand_10,196.4,55.5,3.4,83.0,0,0,0.108,0.13,0.115,0.117,4.5,0.143,Seller Fulfilled,Credit Card,2,1127.7,0,0,12,0,1,0
ORD102281,Fashion,Accessories,Brand_24,555.78,6.4,3.9,68.0,0,0,0.088,0.145,0.105,0.052,4.1,0.095,Marketplace Fulfilled,COD,2,1065.8,0,0,8,0,0,0
ORD102282,Electronics,Mobiles,Brand_7,525.16,56.1,2.3,60.0,1,0,0.102,0.136,0.111,0.032,3.7,0.084,Seller Fulfilled,COD,3,579.0,0,1,17,0,0,1
ORD102283,Fashion,Men,Brand_22,568.97,49.1,3.7,83.0,0,0,0.096,0.14,0.087,0.011,3.8,0.07,Seller Fulfilled,COD,4,454.6,0,0,13,0,1,0
ORD102284,Electronics,Mobiles,Brand_30,936.76,9.9,4.9,94.0,1,0,0.159,0.098,0.148,0.013,4.9,0.138,Seller Fulfilled,Credit Card,4,452.0,0,0,19,1,1,1
ORD102285,Electronics,Audio,Brand_8,123.26,22.6,2.8,97.0,0,0,0.184,0.037,0.144,0.033,3.7,0.134,Marketplace Fulfilled,UPI,3,1259.7,0,0,10,1,0,0
ORD102286,Fashion,Men,Brand_21,221.2,22.3,3.4,81.0,1,0,0.07,0.096,0.095,0.044,4.3,0.033,Marketplace Fulfilled,UPI,3,381.6,0,0,11,2,0,0
ORD102287,Beauty,Haircare,Brand_10,388.29,9.0,4.3,36.0,0,1,0.009,0.151,0.037,0.003,4.6,0.036,Seller Fulfilled,COD,4,,0,0,16,0,0,0
ORD102288,Electronics,Laptops,Brand_28,1985.37,25.3,4.4,61.0,0,0,0.127,0.186,0.154,0.017,4.1,0.138,Seller Fulfilled,COD,5,370.1,1,1,10,0,1,1
ORD102289,Books,Fiction,Brand_27,5069.53,45.4,3.9,71.0,0,0,0.206,0.121,0.163,0.083,3.1,0.113,Marketplace Fulfilled,COD,4,705.0,1,0,11,2,0,1
ORD102290,Fashion,Men,Brand_10,604.47,48.9,3.8,41.0,0,0,0.055,0.204,0.052,0.035,4.0,0.069,Seller Fulfilled,Wallet,4,817.8,0,0,10,0,0,0
ORD102291,Fashion,Men,Brand_7,627.03,13.6,5.0,92.0,0,1,0.191,0.131,0.125,0.075,4.1,0.217,Marketplace Fulfilled,COD,3,1092.9,0,0,7,0,0,0
ORD102292,Electronics,Mobiles,Brand_3,66.75,48.4,4.0,59.0,0,0,0.208,0.103,0.198,0.011,4.5,0.091,Marketplace Fulfilled,Credit Card,2,759.9,0,0,4,1,0,0
ORD102293,Fashion,Kids,Brand_21,1358.34,17.9,3.2,103.0,0,0,0.194,0.128,0.152,0.066,4.9,0.259,Marketplace Fulfilled,COD,5,104.4,0,0,16,0,1,1
ORD102294,Fashion,Accessories,Brand_28,902.06,2.8,4.0,43.0,1,0,0.162,0.114,0.118,0.049,3.2,0.131,Seller Fulfilled,UPI,4,1393.7,0,0,19,0,0,1
ORD102295,Toys,Action Figures,Brand_5,776.52,13.0,3.8,76.0,0,0,0.005,0.219,0.01,0.058,4.4,0.166,Seller Fulfilled,Credit Card,3,1017.1,1,1,9,1,0,0
ORD102296,Fashion,Women,Brand_25,196.06,22.9,3.6,48.0,0,0,0.126,0.112,0.119,0.061,4.0,0.157,Marketplace Fulfilled,COD,4,559.3,1,0,9,0,1,1
ORD102297,Fashion,Women,Brand_23,3575.64,2.4,2.8,51.0,0,0,0.219,0.112,0.244,0.026,4.3,0.169,Marketplace Fulfilled,Credit Card,5,349.7,1,1,10,1,0,1
ORD102298,Home,Kitchen,Brand_15,2364.89,6.4,3.9,,0,1,0.174,0.079,0.2,0.03,4.9,0.074,Marketplace Fulfilled,UPI,3,948.3,0,0,11,0,0,0
ORD102299,Electronics,Audio,Brand_7,784.4,23.9,4.3,85.0,1,0,0.093,0.172,0.098,0.119,4.0,0.14,Seller Fulfilled,Credit Card,2,357.0,0,0,11,0,0,0
ORD102300,Home,Decor,Brand_20,1469.67,61.9,4.4,74.0,0,1,0.138,0.054,0.119,0.093,3.8,0.216,Marketplace Fulfilled,Wallet,1,184.4,0,0,10,0,2,0
ORD102301,Electronics,Laptops,Brand_18,630.18,42.6,3.9,86.0,0,0,0.059,0.05,0.074,0.018,4.2,0.106,Seller Fulfilled,Debit Card,4,1198.5,0,0,8,0,1,0
ORD102302,Sports,Fitness,Brand_25,1260.13,62.6,3.9,33.0,0,1,0.065,0.045,0.067,0.021,3.8,0.162,Marketplace Fulfilled,Credit Card,2,346.2,0,1,15,0,0,0
ORD102303,Fashion,Accessories,Brand_17,185.58,2.5,3.5,61.0,0,0,0.121,0.053,0.157,0.089,4.4,0.159,Seller Fulfilled,Debit Card,2,256.8,0,1,16,0,1,1
ORD102304,Electronics,Mobiles,Brand_2,77.76,58.2,4.5,59.0,0,1,0.043,0.137,0.01,0.002,4.1,0.199,Seller Fulfilled,Debit Card,5,768.2,0,1,13,1,0,0
ORD102305,Beauty,Skincare,Brand_7,191.99,9.1,3.1,85.0,1,1,0.072,0.123,0.108,0.085,4.1,0.055,Marketplace Fulfilled,Credit Card,4,1308.2,0,0,11,0,1,0
ORD102306,Sports,Team Sports,Brand_12,291.25,15.9,3.6,93.0,0,1,0.184,0.05,0.133,0.117,4.5,0.083,Marketplace Fulfilled,UPI,4,996.2,0,0,10,1,1,0
ORD102307,Electronics,Mobiles,Brand_15,337.24,6.7,3.4,61.0,0,0,0.114,0.118,0.14,0.046,4.4,0.112,Marketplace Fulfilled,Credit Card,4,60.0,0,0,16,0,0,0
ORD102308,Home,Furniture,Brand_11,900.82,27.6,3.8,103.0,0,0,0.131,0.132,0.109,0.068,,0.094,Seller Fulfilled,Credit Card,3,,0,1,7,2,0,1
ORD102309,Fashion,Kids,Brand_27,5183.6,13.6,4.8,98.0,0,0,0.185,0.118,0.19,0.044,4.2,0.143,Marketplace Fulfilled,Credit Card,3,628.9,0,0,8,0,0,0
ORD102310,Fashion,Men,Brand_9,586.52,49.5,,,0,0,0.12,0.001,0.135,0.032,4.2,0.032,Seller Fulfilled,Debit Card,5,997.4,0,0,14,0,1,0
ORD102311,Fashion,Women,Brand_21,207.23,50.6,4.1,77.0,0,0,0.104,0.163,0.112,0.138,2.7,0.178,Marketplace Fulfilled,Debit Card,3,330.9,1,0,16,1,0,0
ORD102312,Beauty,Haircare,Brand_11,191.7,19.5,4.1,,1,0,0.184,0.151,0.159,0.04,3.9,0.107,Seller Fulfilled,COD,3,465.6,0,0,7,0,0,1
ORD102313,Electronics,Mobiles,Brand_30,624.53,53.6,3.3,85.0,0,1,0.058,0.118,0.096,0.018,4.6,0.157,Seller Fulfilled,UPI,4,1380.3,0,0,16,0,0,0
ORD102314,Beauty,Makeup,Brand_28,369.48,11.0,3.8,63.0,0,0,0.148,0.184,0.166,0.051,3.7,0.122,Seller Fulfilled,UPI,3,563.9,0,0,15,0,0,0
ORD102315,Fashion,Men,Brand_24,604.32,2.7,3.3,95.0,0,1,0.177,0.175,0.088,0.283,4.3,0.124,Marketplace Fulfilled,Debit Card,4,347.5,0,0,19,0,0,0
ORD102316,Sports,Outdoor,Brand_23,982.36,11.1,4.0,44.0,0,0,0.29,0.044,0.209,0.025,4.0,0.129,Marketplace Fulfilled,Credit Card,3,1019.9,0,1,18,0,0,1
ORD102317,Sports,Fitness,Brand_20,2632.1,16.5,3.8,39.0,0,1,0.17,0.166,0.148,0.051,3.9,0.12,Marketplace Fulfilled,COD,5,607.9,0,0,7,0,0,0
ORD102318,Fashion,Footwear,Brand_18,590.87,3.4,4.9,56.0,0,0,0.005,0.081,0.01,0.021,3.3,0.074,Seller Fulfilled,COD,3,1189.7,0,0,14,0,1,0
ORD102319,Fashion,Footwear,Brand_17,3077.92,7.4,3.4,92.0,0,0,0.196,0.058,0.158,0.069,3.3,0.139,Marketplace Fulfilled,COD,4,1078.7,0,0,12,0,0,1
ORD102320,Fashion,Footwear,Brand_1,867.53,20.3,3.8,38.0,0,0,0.124,0.137,0.15,0.05,3.5,0.006,Seller Fulfilled,COD,3,1348.0,0,0,11,1,1,1
ORD102321,Sports,Fitness,Brand_29,1119.41,57.1,3.7,66.0,0,1,0.332,0.078,0.264,0.014,4.6,0.15,Marketplace Fulfilled,COD,4,1216.1,1,1,15,1,0,1
ORD102322,Fashion,Women,Brand_30,1552.74,57.3,4.8,75.0,0,1,0.221,0.17,0.143,0.053,4.8,0.12,Marketplace Fulfilled,COD,2,1272.8,0,0,13,1,0,0
ORD102323,Home,Kitchen,Brand_16,1150.29,66.6,3.6,44.0,0,1,0.051,0.135,0.01,0.019,4.0,0.111,Seller Fulfilled,Debit Card,5,1410.7,1,0,13,0,0,0
ORD102324,Electronics,Audio,Brand_27,292.5,6.6,3.3,78.0,0,0,0.147,0.189,0.147,0.048,4.7,0.06,Seller Fulfilled,Credit Card,1,384.0,0,0,1,0,0,1
ORD102325,Sports,Fitness,Brand_13,1595.19,0.1,3.4,64.0,0,1,0.046,0.109,0.082,0.005,4.5,0.046,Seller Fulfilled,Credit Card,2,822.1,1,0,15,0,1,0
ORD102326,Electronics,Mobiles,Brand_4,429.8,37.9,3.4,98.0,0,0,0.19,0.171,0.237,0.051,4.5,0.219,Marketplace Fulfilled,UPI,1,1202.8,0,0,16,0,0,0
ORD102327,Home,Decor,Brand_26,789.59,40.4,3.5,84.0,0,1,0.185,0.099,0.153,0.028,3.7,0.007,Seller Fulfilled,COD,4,166.1,0,0,13,0,0,0
ORD102328,Toys,Action Figures,Brand_16,678.28,15.8,3.3,77.0,1,1,0.076,0.178,0.062,0.068,4.0,0.001,Marketplace Fulfilled,UPI,1,678.8,0,0,13,0,0,0
ORD102329,Fashion,Women,Brand_29,1685.28,53.4,3.9,46.0,0,1,0.215,0.141,0.174,0.106,3.9,0.151,Seller Fulfilled,Debit Card,5,800.6,0,0,14,0,1,0
ORD102330,Sports,Team Sports,Brand_7,857.28,64.0,3.0,84.0,0,1,0.166,0.108,0.144,0.039,4.5,0.087,Seller Fulfilled,Credit Card,4,1421.9,0,0,13,0,2,0
ORD102331,Fashion,Kids,Brand_15,172.86,22.2,4.3,100.0,0,1,0.238,0.209,0.157,0.078,3.5,0.078,Seller Fulfilled,Credit Card,1,176.3,0,0,15,2,0,0
ORD102332,Electronics,Audio,Brand_21,3954.03,63.4,3.9,94.0,0,0,0.105,0.073,0.078,0.013,4.0,0.001,Marketplace Fulfilled,COD,5,929.4,0,0,16,0,0,0
ORD102333,Books,Academic,Brand_5,1275.94,7.0,5.0,97.0,0,0,0.001,0.113,0.012,0.086,3.4,0.189,Seller Fulfilled,Credit Card,1,595.1,0,1,11,1,0,0
ORD102334,Beauty,Haircare,Brand_30,366.7,31.9,4.2,68.0,1,0,0.144,0.151,0.165,0.071,4.3,0.189,Marketplace Fulfilled,Credit Card,1,421.1,0,0,16,1,1,1
ORD102335,Beauty,Makeup,Brand_19,216.25,13.2,4.1,96.0,0,0,0.327,0.151,0.265,0.087,3.6,0.089,Seller Fulfilled,COD,4,273.6,1,0,12,0,3,1
ORD102336,Fashion,Kids,Brand_6,1414.23,39.2,5.0,67.0,0,0,0.047,0.065,0.037,0.108,3.5,0.031,Marketplace Fulfilled,Credit Card,5,991.1,0,1,8,1,0,0
ORD102337,Electronics,Mobiles,Brand_23,240.53,4.8,4.2,53.0,0,1,0.242,0.052,0.229,0.053,3.0,0.165,Marketplace Fulfilled,Credit Card,4,1035.7,1,0,8,0,0,0
ORD102338,Electronics,Mobiles,Brand_27,1237.25,33.8,3.8,48.0,0,0,0.122,0.094,0.173,0.018,5.0,0.098,Seller Fulfilled,COD,5,1049.7,0,0,15,0,0,1
ORD102339,Home,Decor,Brand_12,1575.26,11.6,3.3,73.0,0,0,0.146,0.126,0.169,0.092,4.1,0.222,Marketplace Fulfilled,COD,5,612.7,1,0,5,0,0,1
ORD102340,Electronics,Audio,Brand_19,335.36,28.0,4.9,29.0,0,0,0.279,0.092,0.196,0.167,4.3,0.154,Seller Fulfilled,Credit Card,5,65.7,0,1,17,0,0,0
ORD102341,Electronics,Audio,Brand_23,309.49,46.1,3.2,90.0,0,0,0.24,0.125,0.21,0.01,3.6,0.161,Seller Fulfilled,COD,2,602.5,0,0,17,0,1,0
ORD102342,Electronics,Mobiles,Brand_5,394.18,22.4,,85.0,1,0,0.044,0.189,0.01,0.025,4.3,0.099,Marketplace Fulfilled,UPI,4,644.0,0,0,14,0,1,0
ORD102343,Fashion,Men,Brand_16,247.15,36.2,3.2,91.0,0,0,0.074,0.136,0.101,0.027,3.8,0.114,Seller Fulfilled,Debit Card,1,696.7,0,0,15,0,0,0
ORD102344,Electronics,Laptops,Brand_17,739.97,65.1,3.4,106.0,0,0,0.102,0.116,0.138,0.078,3.6,0.065,Marketplace Fulfilled,UPI,1,246.2,0,0,7,2,0,0
ORD102345,Fashion,Kids,Brand_10,841.39,58.6,3.9,88.0,0,1,0.087,0.152,0.095,0.075,4.0,0.098,Seller Fulfilled,COD,3,1280.1,0,1,16,1,1,0
ORD102346,Books,Academic,Brand_9,1158.34,66.8,3.7,76.0,0,1,0.145,0.094,0.129,0.055,3.7,0.074,Marketplace Fulfilled,Credit Card,4,427.3,0,1,15,0,2,0
ORD102347,Home,Furniture,Brand_19,284.29,11.9,4.2,40.0,1,0,0.175,0.088,0.202,0.108,4.0,0.145,Marketplace Fulfilled,UPI,5,906.6,1,0,13,0,0,1
ORD102348,Fashion,Accessories,Brand_23,1281.73,33.1,3.2,89.0,0,0,0.215,0.094,0.22,0.054,2.8,0.129,Marketplace Fulfilled,UPI,5,728.2,0,0,19,0,0,0
ORD102349,Beauty,Haircare,Brand_12,247.42,52.5,3.3,69.0,0,1,0.235,0.123,0.227,0.048,4.6,0.055,Marketplace Fulfilled,Wallet,2,1214.5,0,0,13,0,0,0
ORD102350,Sports,Outdoor,Brand_5,1281.07,62.2,4.0,54.0,0,1,0.001,0.19,0.032,0.041,4.3,0.09,Marketplace Fulfilled,Credit Card,3,1314.0,0,0,14,0,1,0
ORD102351,Fashion,Kids,Brand_24,157.91,16.1,3.3,84.0,0,0,0.147,0.167,0.121,0.049,4.4,0.065,Seller Fulfilled,COD,4,245.9,0,0,9,0,1,0
ORD102352,Fashion,Accessories,Brand_6,2467.51,66.2,3.0,63.0,0,1,0.025,0.172,0.067,0.083,4.2,0.099,Seller Fulfilled,Credit Card,5,691.8,0,0,16,0,1,0
ORD102353,Fashion,Women,Brand_1,376.39,29.6,2.9,80.0,0,0,0.197,0.056,0.154,0.134,4.1,0.084,Marketplace Fulfilled,Debit Card,2,954.0,0,0,15,0,2,1
ORD102354,Fashion,Kids,Brand_10,1031.92,51.7,3.9,50.0,0,1,0.055,0.089,0.08,0.058,4.3,0.046,Marketplace Fulfilled,UPI,3,1131.0,0,1,7,0,0,0
ORD102355,Beauty,Makeup,Brand_25,1108.34,34.7,3.9,44.0,1,0,0.104,0.181,0.159,0.056,3.8,0.171,Seller Fulfilled,Debit Card,4,209.7,0,0,21,0,1,0
ORD102356,Toys,Educational,Brand_23,191.99,19.9,3.8,95.0,0,0,0.155,0.123,0.21,0.123,3.8,0.016,Marketplace Fulfilled,UPI,5,660.4,0,0,10,0,1,0
ORD102357,Fashion,Kids,Brand_10,22137.87,7.3,4.7,83.0,0,1,0.04,0.074,0.101,0.029,4.4,0.153,Seller Fulfilled,Wallet,5,545.1,0,0,14,0,0,0
ORD102358,Beauty,Makeup,Brand_16,366.62,10.8,4.1,94.0,0,0,0.037,0.172,0.085,0.131,3.3,0.194,Seller Fulfilled,Credit Card,1,1288.1,0,0,14,0,1,0
ORD102359,Fashion,Accessories,Brand_29,456.93,43.4,,60.0,1,0,0.135,0.039,0.157,0.073,3.9,0.155,Seller Fulfilled,Debit Card,5,1221.7,0,1,18,1,0,1
ORD102360,Home,Furniture,Brand_22,329.24,37.1,4.8,49.0,0,0,0.127,0.145,0.09,0.018,4.1,0.184,Marketplace Fulfilled,Debit Card,4,895.6,0,0,11,0,1,0
ORD102361,Beauty,Makeup,Brand_23,2571.94,29.0,4.5,83.0,1,0,0.121,0.058,0.223,0.086,3.9,0.081,Seller Fulfilled,Debit Card,4,1048.4,0,1,7,0,0,0
ORD102362,Electronics,Audio,Brand_3,209.98,41.9,3.4,77.0,0,1,0.15,0.159,0.19,0.033,4.0,0.013,Marketplace Fulfilled,Debit Card,5,1253.3,0,1,10,0,1,0
ORD102363,Fashion,Women,Brand_8,886.48,34.0,4.5,58.0,0,1,0.205,0.115,0.119,0.04,3.3,0.216,Marketplace Fulfilled,Credit Card,2,1140.8,0,0,11,0,0,0
ORD102364,Home,Kitchen,Brand_4,343.33,9.5,,71.0,0,0,0.181,0.16,0.201,0.041,5.0,0.108,Marketplace Fulfilled,UPI,1,35.3,0,0,4,1,1,0
ORD102365,Toys,Action Figures,Brand_30,1606.74,17.5,5.0,105.0,0,1,0.192,0.086,0.171,0.026,3.6,0.086,Seller Fulfilled,Credit Card,2,955.3,0,0,7,0,0,0
ORD102366,Fashion,Footwear,Brand_11,4862.07,28.9,4.5,39.0,0,0,0.242,0.037,0.222,0.192,3.7,0.12,Seller Fulfilled,UPI,3,1216.2,0,0,16,2,0,1
ORD102367,Fashion,Women,Brand_15,341.28,26.7,4.2,96.0,1,0,0.166,0.093,0.194,0.108,3.8,0.078,Marketplace Fulfilled,UPI,1,995.6,0,0,19,0,0,1
ORD102368,Fashion,Men,Brand_17,682.7,60.5,4.1,103.0,0,1,0.156,0.055,0.175,0.039,4.7,0.117,Seller Fulfilled,UPI,4,42.1,0,0,11,0,0,0
ORD102369,Home,Kitchen,Brand_16,425.52,63.1,4.9,101.0,0,0,0.163,0.113,0.122,0.082,4.5,0.142,Seller Fulfilled,Credit Card,1,694.8,0,1,18,1,0,0
ORD102370,Home,Furniture,Brand_2,1531.9,35.8,3.0,63.0,0,1,0.108,0.101,0.048,0.03,4.4,0.087,Seller Fulfilled,UPI,3,81.6,0,1,21,0,0,0
ORD102371,Sports,Fitness,Brand_28,481.14,17.8,4.7,77.0,0,0,0.06,0.184,0.123,0.168,3.7,0.171,Marketplace Fulfilled,Debit Card,3,983.7,0,1,12,0,0,0
ORD102372,Beauty,Makeup,Brand_12,1359.63,53.5,4.0,68.0,0,0,0.234,0.077,0.187,0.044,4.4,0.036,Seller Fulfilled,UPI,1,995.0,0,1,13,0,0,0
ORD102373,Books,Academic,Brand_28,420.75,12.2,3.3,73.0,0,0,0.062,0.087,0.136,0.11,4.3,0.192,Marketplace Fulfilled,Credit Card,2,505.2,0,0,13,1,0,0
ORD102374,Sports,Outdoor,Brand_23,4534.02,33.0,3.1,69.0,0,0,0.294,0.081,0.255,0.045,4.7,0.026,Marketplace Fulfilled,Debit Card,1,167.3,0,1,13,0,0,1
ORD102375,Fashion,Kids,Brand_21,83.73,66.6,2.8,59.0,0,0,0.081,0.155,0.037,0.035,4.7,0.052,Marketplace Fulfilled,UPI,1,1144.1,0,1,15,1,1,0
