product_category,sub_category,brand,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,returned,total_support_contacts,log_price
Fashion,Footwear,Brand_5,60.4,3.8,61.0,1,1,0.001,0.181,0.01,0.014,4.4,0.115,Marketplace Fulfilled,UPI,4,319.9,0,0,10,0,2,4.654055583717902
Beauty,Skincare,Brand_11,2.5,4.4,72.0,0,0,0.114,0.193,0.169,0.117,3.9,0.215,Marketplace Fulfilled,COD,2,484.0,0,1,8,1,1,6.17119942800517
Toys,Outdoor Play,Brand_14,6.7,3.8,47.0,1,0,0.177,0.094,0.209,0.06,4.1,0.223,Seller Fulfilled,COD,4,302.6,0,0,14,1,0,6.3859361137412805
Fashion,Footwear,Brand_1,41.2,4.3,95.0,0,0,0.171,0.094,0.179,0.054,4.6,0.092,Seller Fulfilled,Wallet,1,294.9,0,1,16,0,3,6.139000540913713
Beauty,Haircare,Brand_6,15.2,3.0,50.0,0,1,0.044,0.064,0.053,0.018,4.5,0.125,Marketplace Fulfilled,COD,5,401.7,0,0,10,0,1,5.165071647400675
Books,Academic,Brand_19,34.9,3.2,93.0,0,0,0.155,0.156,0.172,0.087,4.5,0.016,Marketplace Fulfilled,COD,2,537.1,0,0,9,0,0,7.598434416427702
Fashion,Kids,Brand_8,56.2,4.2,74.0,0,0,0.116,0.127,0.135,0.086,4.2,0.031,Seller Fulfilled,Debit Card,3,738.6,0,1,15,0,0,5.189785159724575
Fashion,Women,Brand_8,62.9,5.0,45.0,0,0,0.086,0.105,0.136,0.136,4.0,0.163,Marketplace Fulfilled,Credit Card,2,1237.0,0,0,15,0,0,4.655292795391302
Beauty,Skincare,Brand_9,22.4,4.2,65.0,0,0,0.121,0.09,0.158,0.073,4.3,0.073,Seller Fulfilled,Credit Card,3,573.4,0,0,9,0,0,5.168721078376963
Home,Decor,Brand_4,56.9,3.9,44.0,0,1,0.141,0.148,0.222,0.074,3.7,0.138,Marketplace Fulfilled,Wallet,2,895.5,1,1,12,0,0,6.834280952186632
Fashion,Women,Brand_20,33.8,4.9,56.0,0,1,0.064,0.112,0.091,0.12,4.2,0.126,Marketplace Fulfilled,Credit Card,5,935.7,0,0,14,0,0,6.161629173631305
Sports,Fitness,Brand_8,44.1,3.8,65.0,0,1,0.123,0.148,0.132,0.039,3.7,0.101,Marketplace Fulfilled,COD,2,1377.5,0,0,11,0,1,5.710095836712793
Home,Furniture,Brand_20,8.4,3.4,65.0,1,0,0.107,0.115,0.117,0.195,4.8,0.066,Seller Fulfilled,UPI,5,748.5,1,1,10,1,0,6.875913673125979
Books,Non-Fiction,Brand_25,4.2,3.9,95.0,1,1,0.12,0.165,0.089,0.016,3.7,0.104,Seller Fulfilled,UPI,1,144.6,0,1,12,0,0,6.700595799040744
Books,Academic,Brand_15,52.3,4.1,59.0,0,1,0.198,0.152,0.162,0.142,3.8,0.127,Seller Fulfilled,COD,3,1220.2,1,0,13,1,0,4.336636932375072
Sports,Fitness,Brand_28,40.1,3.1,66.0,0,0,0.143,0.085,0.157,0.021,4.2,0.11,Marketplace Fulfilled,Credit Card,2,342.9,0,1,4,0,1,6.866849947656133
Home,Furniture,Brand_6,55.2,4.0,48.0,0,1,0.001,0.108,0.01,0.035,3.3,0.115,Marketplace Fulfilled,Credit Card,1,397.6,0,1,12,0,2,7.4636842790595646
Fashion,Footwear,Brand_29,7.8,2.8,78.0,0,0,0.235,0.033,0.173,0.072,4.2,0.087,Marketplace Fulfilled,COD,1,330.9,0,0,12,1,1,6.290994900640634
Home,Furniture,Brand_10,11.5,3.7,58.0,1,0,0.07,0.138,0.074,0.026,3.3,0.1,Seller Fulfilled,COD,4,513.2,0,0,18,0,0,6.19062273567168
Fashion,Men,Brand_10,4.2,3.8,84.0,0,0,0.06,0.069,0.076,0.054,4.5,0.148,Seller Fulfilled,Debit Card,4,1139.1,0,1,13,0,3,8.10478805693841
Beauty,Haircare,Brand_30,43.6,3.9,68.0,1,0,0.125,0.141,0.117,0.066,4.0,0.089,Seller Fulfilled,COD,1,74.5,1,0,14,1,1,5.764312974396233
Fashion,Kids,Brand_14,41.2,2.6,80.0,0,1,0.222,0.067,0.184,0.051,3.5,0.115,Seller Fulfilled,COD,4,1198.5,0,0,9,1,2,6.252828311241889
Home,Furniture,Brand_23,28.5,4.0,99.0,0,0,0.226,0.091,0.204,0.025,3.2,0.111,Marketplace Fulfilled,Debit Card,3,96.4,0,0,12,1,1,6.699118493868646
Fashion,Women,Brand_25,9.1,4.5,60.0,0,1,0.127,0.057,0.111,0.092,4.2,0.044,Marketplace Fulfilled,Credit Card,1,56.3,0,0,13,0,0,6.445179991164857
Electronics,Mobiles,Brand_14,1.6,4.8,80.0,0,1,0.23,0.184,0.234,0.055,3.5,0.159,Seller Fulfilled,Debit Card,2,116.2,0,1,9,0,0,6.157063727757548
Fashion,Footwear,Brand_10,17.4,4.9,77.0,0,0,0.033,0.142,0.049,0.009,3.5,0.204,Marketplace Fulfilled,Debit Card,3,641.8,0,1,17,0,1,6.481837432301244
Home,Decor,Brand_15,0.2,3.9,83.0,0,0,0.284,0.143,0.186,0.155,4.3,0.25,Marketplace Fulfilled,Credit Card,4,906.6,0,0,11,1,3,7.812455094979156
Sports,Team Sports,Brand_12,63.6,5.0,68.0,0,0,0.071,0.042,0.165,0.016,3.8,0.134,Marketplace Fulfilled,Credit Card,5,1084.9,0,0,16,0,0,7.1276936993473985
Fashion,Men,Brand_13,11.4,3.4,45.0,1,0,0.105,0.107,0.12,0.033,3.4,0.22,Seller Fulfilled,COD,3,130.6,1,0,7,1,0,6.334522195087529
Sports,Team Sports,Brand_8,17.8,3.4,102.0,0,0,0.109,0.148,0.103,0.024,4.2,0.229,Seller Fulfilled,COD,3,1314.1,0,0,19,1,1,5.626073153628491
Sports,Fitness,Brand_28,53.5,3.9,78.0,1,1,0.12,0.164,0.14,0.088,4.3,0.133,Marketplace Fulfilled,COD,5,1103.9,1,0,14,1,0,5.7453082214846996
Electronics,Audio,Brand_18,66.7,4.4,70.0,0,1,0.032,0.098,0.072,0.036,4.6,0.107,Seller Fulfilled,Credit Card,4,904.3,0,0,13,0,1,7.255901960448988
Beauty,Makeup,Brand_24,41.6,4.3,59.0,0,1,0.069,0.089,0.098,0.054,4.2,0.174,Marketplace Fulfilled,Credit Card,1,926.7,0,0,14,0,1,4.9729334269122445
Electronics,Laptops,Brand_20,17.0,2.3,93.0,0,0,0.116,0.075,0.141,0.029,3.7,0.125,Marketplace Fulfilled,Debit Card,1,24.4,0,0,10,0,0,8.563060994406696
Fashion,Footwear,Brand_11,30.3,3.3,43.0,0,0,0.222,0.167,0.194,0.039,4.5,0.237,Seller Fulfilled,COD,5,738.5,0,0,16,1,1,6.373097921962801
Home,Kitchen,Brand_10,4.0,4.4,61.0,1,0,0.027,0.027,0.032,0.017,3.8,0.107,Marketplace Fulfilled,Credit Card,4,103.6,0,0,16,0,0,5.165014519233616
Fashion,Footwear,Brand_30,7.3,3.3,77.0,0,0,0.17,0.127,0.186,0.16,4.0,0.127,Seller Fulfilled,COD,5,276.8,0,0,9,1,0,6.565194545020367
Books,Fiction,Brand_1,47.5,3.8,100.0,0,1,0.175,0.001,0.163,0.026,3.3,0.118,Marketplace Fulfilled,COD,2,324.9,0,0,16,0,1,5.682763107432126
Books,Fiction,Brand_9,55.6,4.1,80.0,0,0,0.064,0.163,0.135,0.026,3.5,0.089,Marketplace Fulfilled,UPI,1,1080.4,0,0,9,0,1,6.0253344316155975
Sports,Team Sports,Brand_23,18.1,4.2,68.0,0,0,0.179,0.079,0.199,0.01,4.3,0.099,Marketplace Fulfilled,UPI,3,452.9,0,0,8,0,1,5.046774340712129
Home,Kitchen,Brand_17,49.5,4.5,99.0,0,1,0.075,0.174,0.11,0.023,4.8,0.195,Marketplace Fulfilled,Credit Card,3,1264.7,0,0,9,0,1,6.187319118184521
Home,Decor,Brand_19,42.9,4.7,50.0,1,1,0.187,0.065,0.202,0.025,4.7,0.194,Seller Fulfilled,Credit Card,2,1174.2,0,1,16,0,0,4.500809170663349
Toys,Educational,Brand_1,34.1,4.3,39.0,0,0,0.181,0.133,0.231,0.076,3.9,0.039,Marketplace Fulfilled,Credit Card,1,835.1,1,0,9,1,1,5.862977552942433
Fashion,Kids,Brand_7,19.4,3.1,77.0,0,0,0.093,0.144,0.061,0.006,3.9,0.109,Marketplace Fulfilled,Debit Card,4,323.0,0,0,8,0,1,5.658924569014374
Fashion,Women,Brand_18,66.0,4.3,48.0,0,0,0.052,0.1,0.091,0.021,5.0,0.207,Seller Fulfilled,Credit Card,5,652.8,0,0,16,0,3,5.950512335776552
Home,Decor,Brand_10,16.6,4.6,38.0,0,1,0.001,0.035,0.037,0.086,3.6,0.073,Marketplace Fulfilled,UPI,3,1404.4,0,0,14,0,2,5.7155133975318995
Electronics,Laptops,Brand_15,14.0,4.2,66.0,0,0,0.161,0.079,0.181,0.062,4.2,0.043,Seller Fulfilled,COD,4,509.9,0,0,10,0,1,6.432184180099549
Electronics,Audio,Brand_29,7.4,4.8,95.0,0,1,0.109,0.079,0.128,0.101,4.7,0.121,Marketplace Fulfilled,Credit Card,2,1101.8,0,0,14,0,1,7.199954633136413
Fashion,Women,Brand_20,44.2,4.1,87.0,0,0,0.156,0.157,0.145,0.026,3.9,0.117,Seller Fulfilled,Credit Card,3,795.0,0,0,11,0,1,6.725753670999103
Home,Kitchen,Brand_19,60.4,3.8,73.0,1,0,0.28,0.108,0.227,0.012,4.2,0.129,Seller Fulfilled,COD,4,119.4,0,0,11,1,4,7.569850292786613
Fashion,Men,Brand_6,9.0,3.3,64.0,0,0,0.039,0.159,0.04,0.006,3.9,0.184,Marketplace Fulfilled,Credit Card,3,1312.9,0,1,16,0,1,5.953918431034012
Fashion,Accessories,Brand_18,7.0,5.0,106.0,1,1,0.097,0.2,0.077,0.063,4.9,0.168,Seller Fulfilled,Credit Card,1,616.1,0,1,18,0,2,6.693484745754763
Fashion,Footwear,Brand_29,60.6,3.2,64.0,0,0,0.138,0.018,0.166,0.031,3.9,0.144,Marketplace Fulfilled,COD,4,975.6,0,0,17,1,3,6.728903694863464
Electronics,Laptops,Brand_20,44.3,3.9,76.0,0,1,0.05,0.13,0.104,0.095,4.3,0.086,Marketplace Fulfilled,Wallet,5,1268.1,0,1,13,0,0,7.437076794283959
Books,Non-Fiction,Brand_24,64.9,3.7,38.0,0,1,0.134,0.1,0.115,0.119,4.5,0.152,Seller Fulfilled,COD,1,275.9,0,0,9,0,1,5.7457877688012315
Electronics,Laptops,Brand_29,47.6,3.0,44.0,0,0,0.238,0.151,0.175,0.046,4.0,0.162,Seller Fulfilled,Debit Card,2,972.4,0,1,12,0,0,7.110769589667839
Beauty,Haircare,Brand_28,51.7,4.5,48.0,0,0,0.175,0.105,0.194,0.04,3.4,0.107,Marketplace Fulfilled,Credit Card,4,404.3,0,1,11,0,0,5.632000001560502
Beauty,Makeup,Brand_11,30.9,4.2,87.0,0,0,0.161,0.123,0.174,0.08,3.4,0.213,Marketplace Fulfilled,COD,5,778.4,0,0,7,1,0,8.842461468863418
Electronics,Mobiles,Brand_9,16.0,4.1,61.0,1,0,0.176,0.058,0.143,0.102,4.3,0.062,Seller Fulfilled,COD,5,595.8,0,0,15,1,0,6.079498317941531
Sports,Outdoor,Brand_9,38.1,3.5,69.0,1,0,0.144,0.075,0.118,0.166,4.4,0.032,Marketplace Fulfilled,UPI,4,1185.4,0,1,12,1,1,6.808962040364907
Beauty,Makeup,Brand_24,24.0,4.3,38.0,0,0,0.118,0.126,0.138,0.045,4.2,0.084,Marketplace Fulfilled,UPI,1,911.5,0,1,15,0,0,5.426094736489863
Home,Decor,Brand_12,31.5,3.7,69.0,0,1,0.253,0.045,0.206,0.066,4.5,0.101,Marketplace Fulfilled,UPI,1,84.3,0,1,14,0,1,5.551019720103791
Fashion,Footwear,Brand_25,34.6,4.2,96.0,0,1,0.06,0.062,0.096,0.059,3.7,0.094,Marketplace Fulfilled,Credit Card,1,956.2,0,0,13,0,2,5.8223947959897755
Fashion,Kids,Brand_25,1.8,4.8,56.0,0,0,0.116,0.129,0.113,0.079,3.9,0.232,Seller Fulfilled,COD,1,585.3,0,0,10,0,1,6.445195872625634
Toys,Action Figures,Brand_20,40.8,2.3,57.0,0,0,0.035,0.122,0.082,0.076,3.7,0.194,Marketplace Fulfilled,UPI,4,63.0,1,0,19,0,0,5.561219947635594
Sports,Outdoor,Brand_4,24.0,4.6,59.0,0,0,0.211,0.094,0.213,0.13,3.3,0.211,Marketplace Fulfilled,Debit Card,2,686.3,0,0,9,1,1,6.6388818759617525
Books,Academic,Brand_22,54.4,5.0,52.0,0,1,0.112,0.108,0.094,0.054,4.0,0.195,Marketplace Fulfilled,Credit Card,4,1202.5,1,1,13,0,1,6.080230633693873
Books,Academic,Brand_7,3.8,5.0,60.0,0,1,0.149,0.095,0.17,0.058,4.8,0.161,Seller Fulfilled,Debit Card,5,594.0,0,0,10,0,1,6.993033488237228
Fashion,Accessories,Brand_17,37.3,4.4,102.0,0,0,0.093,0.102,0.101,0.075,4.2,0.044,Seller Fulfilled,UPI,3,296.6,0,0,21,0,2,6.458212883633045
Sports,Outdoor,Brand_7,24.1,4.7,90.0,0,1,0.14,0.082,0.136,0.017,3.1,0.039,Seller Fulfilled,Credit Card,1,1078.8,0,0,9,0,0,7.977264828062985
Electronics,Audio,Brand_2,6.3,3.3,83.0,0,0,0.031,0.043,0.021,0.044,5.0,0.218,Marketplace Fulfilled,UPI,1,329.0,0,1,9,0,1,6.510526161798687
Sports,Team Sports,Brand_20,27.7,4.1,36.0,0,0,0.066,0.164,0.091,0.054,4.9,0.101,Seller Fulfilled,COD,2,762.5,0,0,13,0,0,5.308416201225451
Fashion,Women,Brand_14,27.4,3.8,66.0,0,0,0.214,0.147,0.149,0.089,4.7,0.158,Marketplace Fulfilled,COD,4,833.1,0,0,15,1,0,6.210519752513585
Electronics,Audio,Brand_20,50.5,3.6,51.0,0,1,0.135,0.039,0.134,0.062,3.8,0.163,Marketplace Fulfilled,UPI,1,1304.4,0,0,3,0,1,6.420662457742676
Beauty,Makeup,Brand_15,10.2,4.6,36.0,0,1,0.162,0.059,0.145,0.005,4.1,0.24,Marketplace Fulfilled,Wallet,1,631.1,0,0,16,0,1,5.585936937046611
Sports,Outdoor,Brand_12,55.6,3.8,86.0,0,0,0.135,0.209,0.188,0.027,4.8,0.143,Seller Fulfilled,Credit Card,5,647.6,0,0,9,0,1,7.7658150220133715
Home,Kitchen,Brand_1,3.2,2.7,71.0,0,1,0.166,0.145,0.155,0.034,3.5,0.096,Seller Fulfilled,COD,2,1383.9,0,1,19,1,0,6.123260058962886
Electronics,Mobiles,Brand_9,34.6,4.2,63.0,0,1,0.096,0.179,0.142,0.097,4.0,0.2,Seller Fulfilled,COD,5,1100.5,0,0,13,0,0,5.822749993720244
Electronics,Audio,Brand_27,43.5,3.9,76.0,0,1,0.225,0.072,0.186,0.088,4.2,0.086,Seller Fulfilled,Credit Card,1,693.3,1,0,15,1,0,6.564800073255203
Toys,Action Figures,Brand_23,1.0,4.4,63.0,1,0,0.263,0.159,0.255,0.009,4.0,0.127,Marketplace Fulfilled,UPI,2,698.4,0,0,10,1,1,5.588147131057276
Electronics,Audio,Brand_14,4.6,3.6,56.0,0,1,0.181,0.086,0.207,0.045,4.2,0.122,Marketplace Fulfilled,COD,2,895.7,0,0,6,1,0,7.27041030652487
Electronics,Laptops,Brand_1,18.3,2.8,71.0,0,1,0.136,0.065,0.141,0.045,3.9,0.101,Marketplace Fulfilled,COD,2,255.3,0,0,6,0,0,7.089651745437995
Home,Decor,Brand_30,25.6,,48.0,0,1,0.155,0.13,0.125,0.079,4.9,0.164,Seller Fulfilled,UPI,3,729.3,0,1,12,0,2,6.519044037772522
Electronics,Laptops,Brand_23,23.2,3.3,51.0,0,1,0.226,0.063,0.23,0.059,4.0,0.225,Seller Fulfilled,COD,5,932.1,0,0,14,1,0,6.9333742915997565
Home,Decor,Brand_1,65.1,3.2,54.0,0,0,0.108,0.099,0.127,0.088,4.3,0.12,Marketplace Fulfilled,Credit Card,1,187.1,0,0,9,0,0,5.952905614929358
Electronics,Audio,Brand_7,11.2,3.5,74.0,0,0,0.163,0.093,0.145,0.022,3.8,0.132,Seller Fulfilled,UPI,4,345.5,1,1,9,0,0,5.0539501787822
Sports,Team Sports,Brand_6,59.7,,75.0,0,0,0.098,0.003,0.099,0.076,3.4,0.075,Marketplace Fulfilled,COD,3,288.6,1,0,6,1,2,6.109180913875377
Books,Fiction,Brand_28,63.3,3.0,78.0,0,1,0.162,0.03,0.11,0.068,4.1,0.109,Seller Fulfilled,Credit Card,5,559.9,0,0,17,0,2,5.951241331617111
Books,Non-Fiction,Brand_29,11.8,4.5,74.0,0,1,0.186,0.128,0.125,0.108,4.6,0.066,Marketplace Fulfilled,COD,3,843.7,0,0,13,0,0,4.577490616881349
Home,Furniture,Brand_13,50.8,3.1,68.0,0,1,0.079,0.086,0.138,0.012,4.3,0.032,Marketplace Fulfilled,COD,3,1136.2,0,1,16,0,0,5.452239448820293
Electronics,Mobiles,Brand_6,66.9,3.6,90.0,0,1,0.001,0.157,0.01,0.055,4.5,0.057,Seller Fulfilled,Debit Card,5,1257.8,0,0,5,0,3,5.29766715520645
Beauty,Makeup,Brand_20,16.6,3.9,85.0,0,1,0.26,0.128,0.163,0.122,3.9,0.16,Marketplace Fulfilled,UPI,2,336.9,0,0,8,0,0,5.455876516649401
Sports,Team Sports,Brand_9,33.7,3.7,39.0,0,0,0.121,0.112,0.099,0.095,3.9,0.085,Seller Fulfilled,COD,1,311.5,0,1,16,0,0,7.600477369203985
Home,Kitchen,Brand_4,50.8,4.3,71.0,1,1,0.227,0.2,0.194,0.104,4.4,0.152,Seller Fulfilled,COD,4,703.3,0,1,8,1,1,6.861795106605759
Beauty,Haircare,Brand_8,49.2,3.8,37.0,0,0,0.133,0.144,0.121,0.054,4.1,0.111,Seller Fulfilled,COD,5,1029.0,0,1,17,1,0,7.2691709678109735
Beauty,Haircare,Brand_8,55.8,3.8,62.0,0,0,0.079,0.128,0.067,0.174,4.0,0.148,Marketplace Fulfilled,Debit Card,5,,0,1,12,0,1,6.859677860748962
Beauty,Makeup,Brand_2,23.3,2.3,48.0,1,1,0.001,0.149,0.058,0.065,4.0,0.129,Marketplace Fulfilled,UPI,2,193.9,0,1,8,0,2,7.375337228326672
Beauty,Skincare,Brand_22,8.1,4.2,35.0,0,1,0.146,0.139,0.123,0.068,5.0,0.172,Marketplace Fulfilled,UPI,1,213.3,0,0,13,0,2,6.425857190289327
Fashion,Men,Brand_11,45.3,5.0,51.0,0,1,0.269,0.115,0.207,0.174,4.8,0.167,Marketplace Fulfilled,COD,3,1053.6,0,0,21,1,1,7.764529524830537
Electronics,Laptops,Brand_17,22.8,3.6,101.0,0,1,0.099,0.131,0.144,0.067,4.3,0.103,Seller Fulfilled,Debit Card,1,1419.1,1,0,9,0,0,5.2967661640553
Home,Decor,Brand_17,43.3,4.3,73.0,1,0,0.145,0.089,0.176,0.031,3.8,0.093,Marketplace Fulfilled,Debit Card,3,685.6,0,1,9,0,0,6.340800123659951
Fashion,Kids,Brand_24,31.7,3.4,66.0,0,0,0.045,0.157,0.05,0.111,4.7,0.16,Marketplace Fulfilled,COD,5,1007.0,0,0,9,1,0,5.4817632910037
Sports,Fitness,Brand_23,30.7,4.6,75.0,0,1,0.131,0.104,0.198,0.032,3.8,0.099,Seller Fulfilled,Credit Card,3,546.1,0,1,10,0,1,7.518075044835123
Home,Decor,Brand_17,59.1,4.2,97.0,0,1,0.094,0.146,0.11,0.078,4.7,0.167,Marketplace Fulfilled,Credit Card,5,80.1,0,0,10,0,0,6.778955531590548
Fashion,Accessories,Brand_26,42.9,3.7,96.0,0,1,0.064,0.097,0.112,0.099,3.6,0.08,Seller Fulfilled,Credit Card,3,920.4,0,0,10,0,1,7.468598884269815
Sports,Fitness,Brand_18,41.8,3.6,59.0,1,1,0.083,0.011,0.065,0.024,3.9,0.114,Marketplace Fulfilled,Credit Card,5,1123.5,0,1,10,0,0,5.142715634453464
Beauty,Haircare,Brand_1,65.0,4.3,76.0,1,1,0.131,0.135,0.124,0.035,3.8,0.13,Marketplace Fulfilled,COD,2,744.4,0,0,6,0,1,5.860672256857958
Beauty,Skincare,Brand_26,18.1,3.9,64.0,0,0,0.122,0.225,0.136,0.012,4.5,0.175,Seller Fulfilled,UPI,2,597.8,0,0,18,0,0,4.8027087085869065
Electronics,Mobiles,Brand_24,46.1,3.1,39.0,1,0,0.041,0.075,0.059,0.008,4.9,0.123,Seller Fulfilled,UPI,5,459.7,1,1,10,0,0,6.726353299247566
Sports,Outdoor,Brand_13,23.8,2.9,85.0,1,0,0.186,0.112,0.183,0.081,4.2,0.11,Marketplace Fulfilled,Credit Card,2,1272.7,0,1,12,1,2,6.017107927087958
Electronics,Laptops,Brand_12,40.1,4.3,98.0,0,1,0.256,0.133,0.214,0.035,4.6,0.159,Seller Fulfilled,Credit Card,2,1180.0,0,0,14,0,0,7.080867896690782
Home,Decor,Brand_27,54.7,3.4,78.0,0,0,0.147,0.138,0.17,0.027,4.6,0.098,Seller Fulfilled,COD,1,1192.1,0,0,12,1,2,6.430106499910703
Fashion,Men,Brand_13,61.8,3.9,37.0,0,0,0.12,0.161,0.118,0.077,4.2,0.149,Seller Fulfilled,Credit Card,2,837.9,0,0,15,0,0,4.494126887194767
Home,Decor,Brand_12,28.6,4.3,94.0,0,1,0.231,0.098,0.176,0.03,4.1,0.144,Marketplace Fulfilled,Debit Card,5,505.0,0,0,17,0,0,4.913022465229256
Beauty,Skincare,Brand_22,55.8,3.1,70.0,0,1,0.058,0.09,0.091,0.046,4.8,0.194,Marketplace Fulfilled,Credit Card,4,1230.8,0,0,8,0,2,6.475710028018628
Home,Decor,Brand_10,22.4,3.2,89.0,0,0,0.092,0.069,0.05,0.078,4.4,0.113,Marketplace Fulfilled,Debit Card,1,93.1,0,0,23,0,0,6.820245596040534
Electronics,Audio,Brand_13,44.3,5.0,53.0,1,0,0.119,0.142,0.13,0.024,4.0,0.13,Seller Fulfilled,UPI,2,202.5,0,0,18,0,2,4.417514427603435
Sports,Outdoor,Brand_24,58.8,3.6,78.0,0,1,0.201,0.16,0.128,0.039,4.1,0.103,Marketplace Fulfilled,UPI,4,374.7,0,0,16,0,0,6.32666812217548
Beauty,Makeup,Brand_7,45.9,4.6,62.0,0,1,0.05,0.136,0.156,0.028,3.8,0.109,Seller Fulfilled,Credit Card,2,1095.9,0,0,19,0,0,5.48848307736504
Fashion,Women,Brand_1,47.3,5.0,38.0,0,0,0.162,0.126,0.191,0.069,4.4,0.174,Seller Fulfilled,COD,1,1062.1,1,1,13,1,0,5.405331514202519
Toys,Outdoor Play,Brand_11,56.1,4.1,64.0,0,1,0.244,0.111,0.235,0.066,3.9,0.108,Seller Fulfilled,Debit Card,1,176.4,0,0,16,0,1,5.813473599674474
Beauty,Makeup,Brand_6,16.9,3.3,56.0,0,0,0.045,0.179,0.036,0.012,4.0,0.102,Marketplace Fulfilled,UPI,5,543.4,0,0,6,0,0,6.512651308423623
Toys,Outdoor Play,Brand_11,50.0,4.0,96.0,1,1,0.176,0.201,0.144,0.069,4.4,0.182,Seller Fulfilled,Debit Card,1,,0,0,3,1,1,5.767257930940508
Toys,Action Figures,Brand_3,42.7,3.8,77.0,0,1,0.176,0.112,0.181,0.105,3.9,0.076,Marketplace Fulfilled,UPI,3,121.5,0,0,14,0,2,4.622322244805657
Books,Fiction,Brand_18,36.6,3.9,25.0,0,0,0.154,0.077,0.102,0.038,4.4,0.106,Seller Fulfilled,Credit Card,2,11.6,0,1,2,0,0,6.505559819741595
Beauty,Haircare,Brand_16,65.3,4.4,77.0,0,0,0.097,0.059,0.066,0.014,3.9,0.001,Marketplace Fulfilled,COD,5,497.9,1,0,4,0,2,6.086638353977577
Home,Kitchen,Brand_9,27.6,4.4,79.0,0,0,0.137,0.16,0.176,0.11,4.1,0.1,Marketplace Fulfilled,Credit Card,4,711.5,0,0,19,0,2,5.5594115940907205
Fashion,Kids,Brand_19,15.7,2.6,90.0,0,0,0.201,0.063,0.154,0.084,4.7,0.089,Marketplace Fulfilled,Credit Card,2,1299.4,0,1,10,1,1,6.125142803947428
Home,Kitchen,Brand_5,56.2,4.7,56.0,0,0,0.024,0.096,0.01,0.106,4.8,0.088,Seller Fulfilled,Debit Card,4,800.6,1,0,12,0,1,6.089203593009278
Beauty,Makeup,Brand_1,12.4,4.1,80.0,0,0,0.191,0.086,0.163,0.022,5.0,0.136,Seller Fulfilled,Debit Card,5,1246.2,0,1,8,0,1,6.44120169149225
Home,Kitchen,Brand_15,49.9,3.5,50.0,1,0,0.27,0.199,0.214,0.005,4.4,0.087,Seller Fulfilled,Credit Card,2,721.0,1,1,11,1,1,6.178980920779041
Sports,Outdoor,Brand_5,62.2,4.4,45.0,0,0,0.001,0.162,0.01,0.097,4.0,0.11,Marketplace Fulfilled,Credit Card,5,360.9,0,0,7,0,1,6.55029431192244
Fashion,Women,Brand_26,55.0,3.2,86.0,0,1,0.052,0.19,0.118,0.044,4.9,0.151,Marketplace Fulfilled,COD,1,481.8,0,0,17,0,0,6.3579809050775715
Electronics,Laptops,Brand_10,42.4,3.2,95.0,0,1,0.112,0.102,0.091,0.048,3.4,0.158,Seller Fulfilled,Credit Card,1,742.1,1,0,14,1,1,7.138517732609582
Home,Decor,Brand_13,61.9,4.6,63.0,0,0,0.004,0.171,0.102,0.08,4.3,0.106,Marketplace Fulfilled,Wallet,4,1145.8,0,0,12,0,0,7.826662584639446
Electronics,Audio,Brand_9,32.8,3.9,75.0,0,1,0.104,0.161,0.111,0.019,3.8,0.098,Marketplace Fulfilled,UPI,3,1064.3,0,1,12,0,1,6.388057076712548
Fashion,Women,Brand_14,5.1,4.9,97.0,0,1,0.226,0.14,0.219,0.041,4.1,0.065,Seller Fulfilled,Credit Card,1,724.0,1,0,18,0,0,5.843457456728683
Fashion,Men,Brand_3,49.2,3.4,90.0,0,0,0.172,0.088,0.188,0.026,3.8,0.017,Marketplace Fulfilled,Debit Card,5,393.2,0,1,14,0,0,5.112890994800603
Sports,Fitness,Brand_29,48.0,4.1,76.0,1,1,0.197,0.12,0.15,0.019,5.0,0.111,Seller Fulfilled,COD,1,184.1,0,0,8,1,3,6.9826400921738525
Electronics,Laptops,Brand_6,58.0,4.2,75.0,1,0,0.058,0.143,0.051,0.075,3.5,0.139,Marketplace Fulfilled,Wallet,2,703.1,1,0,21,0,0,5.591509232173415
Fashion,Women,Brand_12,27.2,4.2,91.0,0,1,0.286,0.111,0.189,0.013,4.5,0.092,Marketplace Fulfilled,UPI,4,737.8,1,1,13,1,4,8.512992380351628
Fashion,Women,Brand_26,9.7,4.3,55.0,0,0,0.088,0.089,0.134,0.072,4.2,0.143,Marketplace Fulfilled,COD,1,1016.4,0,0,13,0,2,8.901392442229156
Electronics,Mobiles,Brand_13,6.9,4.2,75.0,0,1,0.148,0.208,0.118,0.042,4.2,0.175,Seller Fulfilled,UPI,2,980.4,0,1,15,0,0,6.2102787402609625
Fashion,Accessories,Brand_22,23.1,3.9,50.0,0,0,0.119,0.142,0.091,0.068,4.1,0.163,Seller Fulfilled,COD,3,914.7,0,0,6,1,0,4.90889783685834
Beauty,Haircare,Brand_3,53.1,2.6,99.0,0,0,0.164,0.117,0.171,0.13,3.8,0.157,Marketplace Fulfilled,UPI,3,583.1,0,0,11,1,1,6.989326049342226
